current_time,average_lux,average_infrared,average_visible,average_full_spectrum
2025-09-19 16:31:57,147.91666666666666,3278.1666666666665,91468293.16666667,91469688.83333333
2025-09-19 16:39:00,142.08333333333334,3252.75,91249817.75,91251210.08333333
2025-09-19 16:46:02,143.91666666666666,3319.4166666666665,93237779.41666667,93239202.08333333
2025-09-19 16:53:05,133.08333333333334,3157.75,89103451.5,89104811.08333333
2025-09-19 17:00:07,116.5,2865.9166666666665,81348184.66666667,81349425.91666667
2025-09-19 17:07:10,101.83333333333333,2520.6666666666665,71626814.41666667,71627907.33333333
2025-09-19 17:14:13,49.666666666666664,1218.4166666666667,34516318.416666664,34516845.083333336
2025-09-19 17:21:18,129.5,3752.1666666666665,108977534.66666667,108979197.5
2025-09-19 17:28:21,83.83333333333333,2909.9166666666665,86290659.91666667,86291976.58333333
2025-09-19 17:35:23,38.0,1521.8333333333333,45728568.083333336,45729265.833333336
2025-09-19 17:42:26,34.166666666666664,1494.5833333333333,45237028.333333336,45237718.583333336
2025-09-19 17:49:28,30.666666666666668,1512.3333333333333,46209148.583333336,46209853.666666664
2025-09-19 17:56:31,23.916666666666668,1755.0833333333333,54887317.583333336,54888155.083333336
2025-09-19 18:03:34,26.083333333333332,1148.6666666666667,34783849.916666664,34784380.666666664
2025-09-19 18:10:36,17.5,873.75,26695463.75,26695871.083333332
2025-09-19 18:17:39,12.416666666666666,760.0,23522363.75,23522722.666666668
2025-09-19 18:24:41,11.166666666666666,725.0,22479230.0,22479573.0
2025-09-19 18:31:44,9.833333333333334,708.75,22135155.0,22135492.75
2025-09-19 18:38:46,6.166666666666667,589.9166666666666,18623452.416666668,18623736.583333332
2025-09-19 18:45:49,2.5,395.5833333333333,12654111.833333334,12654304.916666666
2025-09-19 18:52:52,4.0,302.75,9431881.5,9432025.416666666
2025-09-19 18:59:54,1.8333333333333333,222.08333333333334,7028850.833333333,7028958.083333333
2025-09-19 19:06:57,1.0,163.16666666666666,5188350.666666667,5188429.833333333
2025-09-19 19:13:59,1.1666666666666667,156.16666666666666,4931664.916666667,4931740.166666667
2025-09-19 19:21:02,0.3333333333333333,160.16666666666666,5150118.916666667,5150197.5
2025-09-19 19:28:05,0.0,115.83333333333333,3822990.8333333335,3823049.1666666665
2025-09-19 19:35:07,107.33333333333333,704.6666666666666,11491174.666666666,11491350.0
2025-09-19 19:42:10,99.83333333333333,628.0833333333334,9776265.583333334,9776414.75
2025-09-19 19:49:12,96.0,590.5,8989808.0,8989945.166666666
2025-09-19 19:56:15,93.91666666666667,572.6666666666666,8629347.666666666,8629479.333333334
2025-09-20 15:08:29,310.0833333333333,7132.333333333333,200325782.33333334,200328839.0
2025-09-20 15:15:34,106.66666666666667,2478.3333333333335,69688028.33333333,69689091.66666667
2025-09-20 15:18:40,112.33333333333333,2579.8333333333335,72407832.33333333,72408937.16666667
2025-09-20 15:24:10,117.41666666666667,2604.0833333333335,72653612.83333333,72654721.41666667
2025-09-20 15:31:13,116.58333333333333,2620.9166666666665,73276212.16666667,73277330.25
2025-09-20 15:38:15,112.16666666666667,2439.0833333333335,67814780.33333333,67815815.08333333
2025-09-20 15:45:18,134.91666666666666,2881.5,79862740.25,79863958.83333333
