current_time,average_lux,average_infrared,average_visible,average_full_spectrum
2025-09-18 06:08:07,0.0,0.0,0.0,0.0
2025-09-18 06:14:08,0.0,0.0,0.0,0.0
2025-09-18 06:20:09,0.0,0.0,0.0,0.0
2025-09-18 06:26:11,0.0,0.0,0.0,0.0
2025-09-18 06:32:12,0.0,0.0,0.0,0.0
2025-09-18 06:38:13,0.0,0.0,0.0,0.0
2025-09-18 06:44:15,0.0,0.0,0.0,0.0
2025-09-18 06:50:16,0.0,0.6666666666666666,0.6666666666666666,0.6666666666666666
2025-09-18 06:56:17,98.5,615.8333333333334,9525035.833333334,9525181.166666666
2025-09-18 07:02:18,91.66666666666667,576.6666666666666,8989794.166666666,8989931.333333334
2025-09-18 07:08:20,88.16666666666667,563.1666666666666,8924245.666666666,8924381.833333334
2025-09-18 07:14:21,85.16666666666667,556.8333333333334,9000696.833333334,9000834.166666666
2025-09-18 07:20:22,85.16666666666667,570.3333333333334,9437610.333333334,9437754.333333334
2025-09-18 07:26:24,85.0,585.0,9972827.5,9972979.666666666
2025-09-18 07:32:25,85.33333333333333,607.3333333333334,10671889.833333334,10672052.666666666
2025-09-18 07:38:26,85.0,641.8333333333334,11851554.333333334,11851735.166666666
2025-09-18 07:44:27,84.83333333333333,670.3333333333334,12812762.833333334,12812958.333333334
2025-09-18 07:50:29,84.83333333333333,709.6666666666666,14057967.166666666,14058181.666666666
2025-09-18 07:56:30,84.83333333333333,748.8333333333334,15379628.833333334,15379863.5
2025-09-18 08:02:31,82.83333333333333,781.6666666666666,16635749.166666666,16636003.0
2025-09-18 08:08:33,82.0,823.6666666666666,18132173.666666668,18132450.333333332
2025-09-18 08:14:34,0.0,367.6666666666667,12146187.666666666,12146373.0
2025-09-18 08:20:35,0.0,425.0,14188752.5,14188969.0
2025-09-18 08:26:36,0.0,497.0,16777457.0,16777713.0
2025-09-18 08:32:38,0.0,586.1666666666666,20032451.166666668,20032756.833333332
2025-09-18 08:38:39,0.0,687.5,23724357.5,23724719.5
2025-09-18 08:44:40,0.0,787.1666666666666,27372572.166666668,27372989.833333332
2025-09-18 08:50:42,0.0,895.5,31424928.0,31425407.5
2025-09-18 08:56:43,0.0,995.0,35084065.0,35084600.333333336
2025-09-18 09:02:44,0.0,1081.5,38218909.0,38219492.166666664
2025-09-18 09:08:45,0.0,1147.8333333333333,40632847.833333336,40633467.833333336
2025-09-18 09:14:47,0.0,1193.5,42282191.0,42282836.166666664
2025-09-18 09:20:48,0.0,1216.6666666666667,43068634.166666664,43069291.333333336
2025-09-18 09:26:49,0.0,1243.0,43964305.5,43964976.333333336
2025-09-18 09:32:50,0.0,1275.0,45034742.5,45035429.666666664
2025-09-18 09:38:52,0.0,1327.1666666666667,46826084.666666664,46826799.166666664
2025-09-18 09:44:53,0.0,1387.8333333333333,48945110.333333336,48945857.166666664
2025-09-18 09:50:54,0.0,1444.8333333333333,50878449.833333336,50879226.166666664
2025-09-18 09:56:56,0.0,1507.8333333333333,53041167.833333336,53041977.166666664
2025-09-18 10:02:57,0.0,1582.1666666666667,55597107.166666664,55597955.5
2025-09-18 10:08:58,0.0,1667.0,58557189.5,58558083.0
2025-09-18 10:14:59,0.0,1759.8333333333333,61823109.833333336,61824053.166666664
2025-09-18 10:21:01,0.0,1856.0,65220103.5,65221098.666666664
2025-09-18 10:27:02,0.0,1950.0,68584327.5,68585374.0
2025-09-18 10:33:03,0.0,2063.0,72636688.0,72637796.33333333
2025-09-18 10:39:05,0.0,2181.1666666666665,76983961.16666667,76985135.83333333
2025-09-18 10:45:06,0.0,2301.3333333333335,81527841.33333333,81529085.33333333
2025-09-18 10:51:07,0.0,2401.0,85285281.0,85286582.33333333
2025-09-18 10:57:08,0.0,2510.8333333333335,89217490.83333333,89218852.16666667
2025-09-18 11:03:10,0.0,2639.5,93673999.5,93675428.83333333
2025-09-18 11:09:11,0.0,2765.3333333333335,98130505.33333333,98132002.66666667
2025-09-18 11:15:12,0.0,2885.5,102292098.0,102293658.83333333
2025-09-18 11:21:14,0.0,2988.5,106027696.0,106029313.83333333
2025-09-18 11:27:15,0.0,3074.5,109042392.0,109044055.83333333
2025-09-18 11:33:16,0.0,3155.1666666666665,111926012.66666667,111927720.5
2025-09-18 11:39:17,0.0,3254.3333333333335,115606994.33333333,115608758.33333333
2025-09-18 11:45:19,0.0,3341.5,118687226.5,118689037.5
2025-09-18 11:51:20,0.0,3438.5,122182523.5,122184387.83333333
2025-09-18 11:57:21,0.0,3459.1666666666665,122892506.66666667,122894381.83333333
2025-09-18 12:03:23,0.0,3525.5,125273678.0,125275589.5
2025-09-18 12:09:24,0.0,3570.6666666666665,126857485.66666667,126859421.33333333
2025-09-18 12:15:25,0.0,3623.1666666666665,128714363.16666667,128716327.16666667
2025-09-18 12:21:26,0.0,3685.0,130898925.0,130900922.33333333
2025-09-18 12:27:28,0.0,3711.0,131794596.0,131796607.0
2025-09-18 12:33:29,0.0,3728.0,132318893.0,132320912.0
2025-09-18 12:39:30,0.0,3753.5,132679361.0,132681385.5
2025-09-18 12:45:32,0.0,3749.5,132187844.5,132189861.5
2025-09-18 12:51:33,0.0,3764.3333333333335,132395386.83333333,132397407.0
2025-09-18 12:57:34,0.0,3756.6666666666665,131740029.16666667,131742039.33333333
